proxy,owner,originalOwner,transfers,status,totalCOMP,totalWei,rewards-v3-base-0x9e1028f5-2197588-51059175.merkl.json
0xa5B10b0dEbf546c95a0b866e95C5FF290e37bCeF,0x579f410BfFDBD484a98d49b2cd85Ff37B838c559,0x579f410BfFDBD484a98d49b2cd85Ff37B838c559,0,closed,0.000029,29000000000000,29000000000000
0xbe9a3687091Ad372089aB18D47D14E091A945f90,0x87B8402b66a63aDbc0B96997934D6aE33fdC20D4,0x87B8402b66a63aDbc0B96997934D6aE33fdC20D4,0,active,0.000029,29000000000000,29000000000000
0xCAa5A744ca4fca49f6FE5d34b5814b95bEAFA67e,0x86a675549eC81E8Cb3EbD21B6218802fD64C1F62,0x86a675549eC81E8Cb3EbD21B6218802fD64C1F62,0,active,0.000029,29000000000000,29000000000000
0x4F89AD079eEA465e983d99cD34e0C20F7AF4D886,0x8b134c00D6519d6a5CEf65CFA36c585Be95C2EdB,0x8b134c00D6519d6a5CEf65CFA36c585Be95C2EdB,0,active,0.000028,28000000000000,28000000000000
0x5cD57112B1972642617C680cb3E9AeA9e01030b0,0x27De0b789527805D7154DDFf61B383435C1A0EA5,0x27De0b789527805D7154DDFf61B383435C1A0EA5,0,active,0.000028,28000000000000,28000000000000
0x607E20A21d771C455e043c9Aca3756F8602C2E64,0x9f8FA9f8068d3584de8b273F52a0cF1D88b54D95,0x9f8FA9f8068d3584de8b273F52a0cF1D88b54D95,0,active,0.000028,28000000000000,28000000000000
0x8cf66D677476C4B70987D1E3ce34B40177300A21,0x7Ad6F98ac09812815226C6a4b01D16b330E3b79f,0x7Ad6F98ac09812815226C6a4b01D16b330E3b79f,0,active,0.000027,27000000000000,27000000000000
0xb76f46945FbE6C8E4CE7fDcA3D565B1A4DCc8925,0x0953eb1d555E6282208c7855fB99460d459ae100,0x0953eb1d555E6282208c7855fB99460d459ae100,0,closed,0.000027,27000000000000,27000000000000
0xfdA64534374ec3fFDAaB641c61d4A5252a2eF593,0xB946860A284784bfeeBeC63e509203bba7B07Db6,0xB946860A284784bfeeBeC63e509203bba7B07Db6,0,active,0.000027,27000000000000,27000000000000
0x069Bf84f949bBbaF7C64D3f8c0cc79f26395E152,0xB055600E0Da3f2d629B8874f1Be95c2568524591,0xB055600E0Da3f2d629B8874f1Be95c2568524591,0,closed,0.000026,26000000000000,26000000000000
0x3dCDe5a82aa8884a7Bb6a8aadA6A95A137647036,0xf3A55a179479C766C5234D874bf0F3DAf6BcbAa4,0xf3A55a179479C766C5234D874bf0F3DAf6BcbAa4,0,closed,0.000026,26000000000000,26000000000000
0x486ac58BA5ad637b523b222220C748b60Bd210e6,0xA9405A7aCB6Da4e13efc90c25Cf055Ff15BC9d72,0xA9405A7aCB6Da4e13efc90c25Cf055Ff15BC9d72,0,active,0.000026,26000000000000,26000000000000
0x94E2Ad977DE836E0E6e8804E2F251cac584B1679,0xe9c9E25F1d186D5067E348A88Edf2443a5aFB81d,0xe9c9E25F1d186D5067E348A88Edf2443a5aFB81d,0,active,0.000026,26000000000000,26000000000000
0x9add45Ea9e0D34917744e4f0dCe9A805C7aF0A40,0x3936d82A73179F8b6c0375F351682F10af2fD38C,0x3936d82A73179F8b6c0375F351682F10af2fD38C,0,active,0.000026,26000000000000,26000000000000
0xa0984C3B39d2502597Fb4702857e896AD8a5ab78,0x50dba988C8AB0EE94Bb8e3f0138A06F5594554c5,0x50dba988C8AB0EE94Bb8e3f0138A06F5594554c5,0,active,0.000026,26000000000000,26000000000000
0xdB986D73F032896DE937AAaC0128C26817e20067,0x7d02c1636A765E9f9673ce975B9F1F9893CbCf61,0x7d02c1636A765E9f9673ce975B9F1F9893CbCf61,0,active,0.000026,26000000000000,26000000000000
0xf930Be50A83EE4C04aDDaF3b71C58F4C260EDcfD,0x1Cf73463D39044eD3BCbb43C5592e5fEE7f7AF31,0x1Cf73463D39044eD3BCbb43C5592e5fEE7f7AF31,0,active,0.000026,26000000000000,26000000000000
0x06ec6d0a3da822deFfCcf82c60640eA1afEEbC4e,0x2C376f4529f1A1bbb3A7c8770bbe0067C006a707,0x2C376f4529f1A1bbb3A7c8770bbe0067C006a707,0,active,0.000025,25000000000000,25000000000000
0x1dC185343003F7ba4f64c6Facf15348F0f848daF,0x1Bb619215DCd666425739478De4bb790793779E2,0x1Bb619215DCd666425739478De4bb790793779E2,0,active,0.000025,25000000000000,25000000000000
0x20d27fF51480f766d9F27E1625Fc98Ef940e56d4,0x88D60a07f89095344379738F00c7ffD59633733f,0x88D60a07f89095344379738F00c7ffD59633733f,0,active,0.000025,25000000000000,25000000000000
0x2c0c6C3Fa2c6B8e13C17B28B28a6105dB12f1BA3,0x6B5367f8a6Cf1F8421E31Ecd3D41daA4F3DAc30d,0x6B5367f8a6Cf1F8421E31Ecd3D41daA4F3DAc30d,0,active,0.000025,25000000000000,25000000000000
0x7368c5A5d4056e503624d105d900d1FA587CAbd8,0xaCa0338b24c1f45324a156202d3C0D9411a7275d,0xaCa0338b24c1f45324a156202d3C0D9411a7275d,0,active,0.000025,25000000000000,25000000000000
0x76Dec11B5276451FDD12bf63e232F7bA51e68e98,0x04f3C29E12Af84910FF9052c5d632014aF0C704b,0x04f3C29E12Af84910FF9052c5d632014aF0C704b,0,active,0.000025,25000000000000,25000000000000
0x9FA4c5cFb6310252A2b462Aa6593BBC863E647fF,0xf384b1C02C5363eDb393953CFD5C17ddeAC4A7C5,0xf384b1C02C5363eDb393953CFD5C17ddeAC4A7C5,0,active,0.000025,25000000000000,25000000000000
0xA2521F65F02F251e5A19a1C9115451a69c324eAf,0xbc2914400607Dd1514Dc8a3BcacaAa10E64e6091,0xbc2914400607Dd1514Dc8a3BcacaAa10E64e6091,0,active,0.000025,25000000000000,25000000000000
0xB40558E1B41f47cEd2CFDac1dEb422468Fb022f2,0xD271b4CdA56D52CFEd33A3490d7FAB7951ae4fCD,0xD271b4CdA56D52CFEd33A3490d7FAB7951ae4fCD,0,active,0.000025,25000000000000,25000000000000
0xE380D19031263c3f847965Db6bc783c03521ef85,0xF5a13B9323F529B627792f66AeA2d70A7C48d10E,0xF5a13B9323F529B627792f66AeA2d70A7C48d10E,0,active,0.000025,25000000000000,25000000000000
0x4D939bAd779b39b5008a4919E532b181ca7588f6,0x687D3A45Fc64b0B25b2D1109206CbC101FD42b28,0x687D3A45Fc64b0B25b2D1109206CbC101FD42b28,0,closed,0.000024,24000000000000,24000000000000
0x4297CA2CC62b0AC479135522Cad939DB9A66a8e7,0xD2090faFb78116248fd69D4928671925dc95217D,0xD2090faFb78116248fd69D4928671925dc95217D,0,active,0.000023,23000000000000,23000000000000
0x095d7a1892433184FAD68584Ab70816523Ff9c1b,0xdF2aDF272e40fE277321B21AA58DDCcc3Bc648eE,0xdF2aDF272e40fE277321B21AA58DDCcc3Bc648eE,0,active,0.000021,21000000000000,21000000000000
0x4328636E090608388b749500378c4D41eeb75c29,0x10e80A47A3181fe222D6DD09eB2BCFbB98e9e8C0,0x10e80A47A3181fe222D6DD09eB2BCFbB98e9e8C0,0,active,0.000021,21000000000000,21000000000000
0x7aaE0C670e2571f7Ccf34A964677C5CB5ce4FA5A,0xfc55FE50B75bF3AB58A456d29946e17033b59c5D,0xfc55FE50B75bF3AB58A456d29946e17033b59c5D,0,closed,0.000021,21000000000000,21000000000000
0xa6f202333CA65f3e5907dFA37A55c904528Ecf47,0x61DF21c9A21e2825C414c1C4EB75DB7d806A9C47,0x61DF21c9A21e2825C414c1C4EB75DB7d806A9C47,0,active,0.000021,21000000000000,21000000000000
0x3e86642E3cad4B4fF6cbA7F00fA3c786F08A074D,0x9f4F9F206E37A485ADc8d486d4E4F521588D315e,0x9f4F9F206E37A485ADc8d486d4E4F521588D315e,0,closed,0.00002,20000000000000,20000000000000
0x5a6AdC9A96495FDe50A86f7A35DD962e4c9B0Ed1,0x5Ae71B6c3182C447F33067cee4906F3F777eB9b0,0x5Ae71B6c3182C447F33067cee4906F3F777eB9b0,0,closed,0.00002,20000000000000,20000000000000
0x94E93360527607B8AAfEFea0B5FdE8D7791D9896,0x0227F8905d2130D3d436D3f814fa29d86a490044,0x0227F8905d2130D3d436D3f814fa29d86a490044,0,closed,0.00002,20000000000000,20000000000000
0xc766C577934c0c7458Ce7F4dE4Fd60eCE0771D6A,0x1De21737f386aa8740a8D7AEf022Abd6588f5f99,0x1De21737f386aa8740a8D7AEf022Abd6588f5f99,0,closed,0.00002,20000000000000,20000000000000
0x0a54C655D2f5930cC8858088f6f648a961e2BC42,0xBE4f958147e1D4171d5Ef533846E654090E545e9,0xBE4f958147e1D4171d5Ef533846E654090E545e9,0,active,0.000019,19000000000000,19000000000000
0xbba9b30B30e99A9eC69aB6c8BE8995013E83F3cf,0xC8428071070Ba54F51a5086f675d9b865B525094,0xC8428071070Ba54F51a5086f675d9b865B525094,0,active,0.000019,19000000000000,19000000000000
0xfDF1F999084D2f493D499819Fc0b2Abf344C73dE,0xC8428071070Ba54F51a5086f675d9b865B525094,0xC8428071070Ba54F51a5086f675d9b865B525094,0,closed,0.000019,19000000000000,19000000000000
0x30BeD2e2A2D7f56783094721b26fC1aE502Aa28A,0x379166a9d4B6823a87dc19ba48aB6f4196E7578C,0x379166a9d4B6823a87dc19ba48aB6f4196E7578C,0,closed,0.000018,18000000000000,18000000000000
0x50eE636217d6850089b94bF8D969FC8C290C08a9,0xdd5cf8cE8ae6Ac7d9989513B3676Fefc6Ed09A1C,0xdd5cf8cE8ae6Ac7d9989513B3676Fefc6Ed09A1C,0,active,0.000018,18000000000000,18000000000000
0x6fb7c6D03e8c73574f1138393b40134d04e9dEe0,0x7E90fcC9054cD66EFADe9a2Bb98410C96a0A99a9,0x7E90fcC9054cD66EFADe9a2Bb98410C96a0A99a9,0,active,0.000018,18000000000000,18000000000000
0x7d7e30a74dE5F64432761059B5268235824C4e91,0xe42F1f3fAb79377dddc8b0E428e01Ce8A44De754,0xe42F1f3fAb79377dddc8b0E428e01Ce8A44De754,0,active,0.000018,18000000000000,18000000000000
0x9595Cb82241213f5209CBB27023aAA52Bad2C13c,0x6ee5E9D4d71aea44A135380974382153901DD147,0x6ee5E9D4d71aea44A135380974382153901DD147,0,closed,0.000018,18000000000000,18000000000000
0xD1320f2E53404eF7598f210dBe1e4C7c235210BF,0x164a8379198a8d7155a1F0eaB9BAA256078d378E,0x164a8379198a8d7155a1F0eaB9BAA256078d378E,0,active,0.000017,17000000000000,17000000000000
0x13a7814b73e606088860E6282fa5715846E2fA57,0x309CadE722fAcb8C6914409C7a82293252FEB6aE,0x309CadE722fAcb8C6914409C7a82293252FEB6aE,0,active,0.000016,16000000000000,16000000000000
0x2e1D9E207332167943fA00dceB8C73F756709488,0x5ed7E8d94eB614465453aCb12770089ce7032111,0x5ed7E8d94eB614465453aCb12770089ce7032111,0,active,0.000016,16000000000000,16000000000000
0x4B72E4350be1D15D534565aC8e35CC72611B481C,0x5257Db95825482B123d83de29c5ca1377955D0FB,0x5257Db95825482B123d83de29c5ca1377955D0FB,0,closed,0.000016,16000000000000,16000000000000
0x915922BD2a161dB7bfe39Bfc763856010f36D63b,0x66bC7FcDBC70a2D452D90CfB06a4a1e777921D6C,0x66bC7FcDBC70a2D452D90CfB06a4a1e777921D6C,0,active,0.000016,16000000000000,16000000000000
0xa0450897750a532D0dDB826E1245D74b8432D459,0x74edbddb18Aa4864C51B5c97981Cf4ef4e0712eF,0x74edbddb18Aa4864C51B5c97981Cf4ef4e0712eF,0,active,0.000016,16000000000000,16000000000000
0xafA47B7989983a2181a7F4418B957510e475bcaF,0xd9346fe9BBF25D6D5CeBD4B0129A171c8A6984De,0xd9346fe9BBF25D6D5CeBD4B0129A171c8A6984De,0,active,0.000016,16000000000000,16000000000000
0x074991b5436558884c887242CE86F09aDA290ce0,0x392D239ca864EA36F086196DD09D930EE3FC03ee,0x392D239ca864EA36F086196DD09D930EE3FC03ee,0,active,0.000015,15000000000000,15000000000000
0x08342e3fc99cdfc47bE7E705831944771A089005,0xB2C555f526c379a0107A8d04805200DE4C52C640,0xB2C555f526c379a0107A8d04805200DE4C52C640,0,closed,0.000015,15000000000000,15000000000000
0x16BC218051d4E327989aCed7ADd027b7Cd1158a3,0xb6d1DA5382bC2Aa23e1b8bDEf4608815DAf3a991,0xb6d1DA5382bC2Aa23e1b8bDEf4608815DAf3a991,0,active,0.000015,15000000000000,15000000000000
0x17cD335ffAFC74BC47ef8720A1C81156bB12b38c,0xd904dD4532de59c4bb91ee3b2A9EE0903215Aecc,0xd904dD4532de59c4bb91ee3b2A9EE0903215Aecc,0,active,0.000015,15000000000000,15000000000000
0x7Fe5435a2b8a4B2DbAD01b5d926a10574C25627E,0x85D9fDEb8B54faEb4ec1ac8a6142977395633224,0x85D9fDEb8B54faEb4ec1ac8a6142977395633224,0,active,0.000015,15000000000000,15000000000000
0xA85E597DD5b02E5187FDbDFe0fE4720D2a874E50,0x74A1c0038d275B43aE17A36df7881fECedCC90C7,0x74A1c0038d275B43aE17A36df7881fECedCC90C7,0,closed,0.000015,15000000000000,15000000000000
0xADe9Ed82d4Cc02A6485b025931190dA925C3F147,0xc8e15dFE35F09fc1d903EC797432E6d498fFb5A9,0xc8e15dFE35F09fc1d903EC797432E6d498fFb5A9,0,active,0.000015,15000000000000,15000000000000
0xdd269a4542FCd6dA732Ee3e1eb26aA4CD620E1a7,0xd1Cd790041d37F6ad0B4472E43928AB913E674e5,0xd1Cd790041d37F6ad0B4472E43928AB913E674e5,0,active,0.000015,15000000000000,15000000000000
0xe20248Cb34E6b17544d935Cd5BE3eeca06C58688,0x69155E7cA2E688ccDc247f6c4DDF374b3ae77Bd6,0x69155E7cA2E688ccDc247f6c4DDF374b3ae77Bd6,0,active,0.000015,15000000000000,15000000000000
0x1A503e3D426E45F3aE48495A087C40EDf9A48045,0xf63573E3027339cCd7d72FA4Fc2DE63c30F431D6,0xf63573E3027339cCd7d72FA4Fc2DE63c30F431D6,0,active,0.000014,14000000000000,14000000000000
0x23bb59C6fEE57d6C061D8fe3c780F212bD2FDF6d,0xCbCd3e618612611a2FF7c7F984BD07449F8BA2f9,0xCbCd3e618612611a2FF7c7F984BD07449F8BA2f9,0,active,0.000014,14000000000000,14000000000000
0x4706Bd9f2Cd63b01C04C25B91feB584F412aa5E8,0x07f13Ed09430f3F03B504aCa0B9109808C42aac5,0x07f13Ed09430f3F03B504aCa0B9109808C42aac5,0,active,0.000014,14000000000000,14000000000000
0x527DC1B1271361dC0cA417DAa213a500f6b51b4c,0x496f44CEb4A1a92e8612c19ce0616c5062230344,0x496f44CEb4A1a92e8612c19ce0616c5062230344,0,active,0.000014,14000000000000,14000000000000
0x53321B2F3C2EAB5788C86edF2BC0618C242FC851,0x4C948d5EA1BCbf51f6F2f09E860055C341C3f5C1,0x4C948d5EA1BCbf51f6F2f09E860055C341C3f5C1,0,closed,0.000014,14000000000000,14000000000000
0x929EbAE2BC4b8fE21b0B5e3edcCA5cf94c5d8AEB,0x8c976A43F34fE14313E65B90EC5A396617cfb525,0x8c976A43F34fE14313E65B90EC5A396617cfb525,0,active,0.000014,14000000000000,14000000000000
0xCf6D932F62C5aD58818cdE6B72A703e29E3CCaF4,0x13fc26809DB5fb84fCb45A3008B0C33F182B3C22,0x13fc26809DB5fb84fCb45A3008B0C33F182B3C22,0,active,0.000014,14000000000000,14000000000000
0xEfB357C2c1e93c0Dfd79242804d3e6fD86da9d1A,0x48B6af1CcE25922AA9E793352fC08f9AbDd2eF57,0x48B6af1CcE25922AA9E793352fC08f9AbDd2eF57,0,active,0.000014,14000000000000,14000000000000
0xFF1c6900b63F87Caaf968da66aFD6Ae0495Bc89C,0xF1cDAf2b4c36d77A2f84812323eE1AC4cA91Bafc,0xF1cDAf2b4c36d77A2f84812323eE1AC4cA91Bafc,0,active,0.000014,14000000000000,14000000000000
0x533764c7Caa074711c6b221Ac81bCD397B1d3c90,0x316470ca9815f2Bb4D170f7224aF0f58E0A5374d,0x316470ca9815f2Bb4D170f7224aF0f58E0A5374d,0,active,0.000013,13000000000000,13000000000000
0x726afbD25Ff44544B45671FFDB3C32047FF37d16,0x3002536a20430BA6fAAdfD5687916785c673766a,0x3002536a20430BA6fAAdfD5687916785c673766a,0,active,0.000012,12000000000000,12000000000000
0x95faa450a1e550fc3836D8CbC737d433B3b44682,0xD0B300e037c7aeFa9Ea1258391a4feEF2511F873,0xD0B300e037c7aeFa9Ea1258391a4feEF2511F873,0,active,0.000012,12000000000000,12000000000000
0x063B3E2E35dF5FF8fde7F706C93e513C16756B45,0x4C7455C46234DaC36DEB975AF47e504CFb2b738E,0x4C7455C46234DaC36DEB975AF47e504CFb2b738E,0,closed,0.000011,11000000000000,11000000000000
0x49C5215Cb4543f2d6ae1F03F59fb1342A9c06523,0x2341CFe35E727624F8Bf9Dbf7b2e962e63616cf5,0x2341CFe35E727624F8Bf9Dbf7b2e962e63616cf5,0,active,0.000011,11000000000000,11000000000000
0x9b934346b25ED912160D93C1d75Ed71fbc8F604D,0xc45b01cA2FDC76d77DE886D555e5109Da4FF72ad,0xc45b01cA2FDC76d77DE886D555e5109Da4FF72ad,0,active,0.000011,11000000000000,11000000000000
0xCA3EDa9728BeD207aaDBAd3494211694FB7d4149,0xe4e27b0dD7b9b1470ddfEab45937C341d99BC2Ae,0xe4e27b0dD7b9b1470ddfEab45937C341d99BC2Ae,0,closed,0.000011,11000000000000,11000000000000
0xE8e19579CE61500c7Bd2f472209B03983f343733,0xE7Bb8947051f4e9Cb9aCf12CE6F6c95789cD5e13,0xE7Bb8947051f4e9Cb9aCf12CE6F6c95789cD5e13,0,active,0.000011,11000000000000,11000000000000
0x10a4BBb746a7dcEeD3659405d9EdC7E97fAFa6e4,0x0128cD2Dae8c8de4B6cCc48289e934b3d3057D35,0x0128cD2Dae8c8de4B6cCc48289e934b3d3057D35,0,closed,0.00001,10000000000000,10000000000000
0x117C36BF5A7123BcAC19a694B6Bc3A5c6230A798,0x7d4242161C1b6c88ef56D1214B1AF9c39d325A90,0x7d4242161C1b6c88ef56D1214B1AF9c39d325A90,0,active,0.00001,10000000000000,10000000000000
0x449BcE933B6BE26E1e00a484263A0E96E0BD7FaB,0x56ac8479ea7db4a4d370017a5f0Cd75989932374,0x56ac8479ea7db4a4d370017a5f0Cd75989932374,0,active,0.00001,10000000000000,10000000000000
0x54f4c2DD617bB8007a9C4F695B8FB2f190045Aa9,0x4E75E1B8d9A0acf272B2539C6E36fF9B08D20F7A,0x4E75E1B8d9A0acf272B2539C6E36fF9B08D20F7A,0,closed,0.00001,10000000000000,10000000000000
0xc8289aB100FCE5d56D8113c3cAEEe8745d131cce,0xd68F0ddACA6a320D312EdE6B08252FfafCB2Ba2a,0xd68F0ddACA6a320D312EdE6B08252FfafCB2Ba2a,0,active,0.00001,10000000000000,10000000000000
0xeB2477556E9E7921736B7db53d2c267598266e58,0x7DB77EdD4Ae9dD0382B7F756169f3f6096253F34,0x7DB77EdD4Ae9dD0382B7F756169f3f6096253F34,0,active,0.00001,10000000000000,10000000000000
0xFD9C30861DA932127Af8AA562918fB610CBf3BbD,0x08d188B054aEd431a1b3b757978a1fB7748d01fc,0x08d188B054aEd431a1b3b757978a1fB7748d01fc,0,closed,0.00001,10000000000000,10000000000000
0x0b9EE0473805FD672A881c77b6AF70321E08b4fB,0x0b68527B2E6a828Bf5B72B697e99b3667485dfCB,0x0b68527B2E6a828Bf5B72B697e99b3667485dfCB,0,closed,0.000009,9000000000000,9000000000000
0x1157a6be311ded6e7472912E39cEa5e103B34D2c,0x0c962D530d1e83dDcA26a4D0dF4d648f3496B6A7,0x0c962D530d1e83dDcA26a4D0dF4d648f3496B6A7,0,closed,0.000009,9000000000000,9000000000000
0x14F166bb3c8a8c00c4780427F0f12FA38529AFa3,0x270864586801F4Bdf2022A9C85071Ec9e7e08dd2,0x270864586801F4Bdf2022A9C85071Ec9e7e08dd2,0,closed,0.000009,9000000000000,9000000000000
0xF605F69E54B1C780e0277fA1911A22B01230f9e6,0xddBA200D7Be40A8Af64e932e6FE0956A2dd52773,0xddBA200D7Be40A8Af64e932e6FE0956A2dd52773,0,closed,0.000009,9000000000000,9000000000000
0xFe6E85AE45C2ACE49587e585d9DF1d31CaF53AE0,0xa6D51779B45bDf1C5b6BD0Fe86Be2C2d9481e69d,0xa6D51779B45bDf1C5b6BD0Fe86Be2C2d9481e69d,0,closed,0.000009,9000000000000,9000000000000
0x0d42462fDe18424ba4D3ABac0060F9Dd525Cf172,0xbC144979a2476C9e19580B47eD9034225D3dCD15,0xbC144979a2476C9e19580B47eD9034225D3dCD15,0,closed,0.000008,8000000000000,8000000000000
0x480Fe23Df4517B174A700F21B3e598D225c7Db04,0xB5CA9791e1D62fA048c6f2B2563BbA7EB9CC4F2F,0xB5CA9791e1D62fA048c6f2B2563BbA7EB9CC4F2F,0,closed,0.000008,8000000000000,8000000000000
0x4e1DD651c6acC0341CD077ef13580ac398344E84,0x55c7EAf83e4f8CC6c86c75b48A09ef10fb82755A,0x55c7EAf83e4f8CC6c86c75b48A09ef10fb82755A,0,closed,0.000008,8000000000000,8000000000000
0x5b0B07e8C0C56D1463bfD3b225Ff26bbBBeb5d96,0x9c649137DB1b907C4acAAC1bB18BDAB99Eb24967,0x9c649137DB1b907C4acAAC1bB18BDAB99Eb24967,0,closed,0.000008,8000000000000,8000000000000
0x5Efe7F8af52eB9D25f2F8633C8Ce02ec483c1aa7,0xea546D6522eb653D2710C768895B2B161B3797F7,0xea546D6522eb653D2710C768895B2B161B3797F7,0,active,0.000008,8000000000000,8000000000000
0x003Da4dA477595b5557EdF14A1a574451e8A94b0,0x8c7F5dD08b6844cffd57a93E9193e70F673B1d6f,0x8c7F5dD08b6844cffd57a93E9193e70F673B1d6f,0,active,0.000007,7000000000000,7000000000000
0x0B4dDe3f4a87e39ecf89F6a177c21C8c06612Eeb,0xf6ED41Da65637509ea2cDE80FB78731Ac25E9113,0xf6ED41Da65637509ea2cDE80FB78731Ac25E9113,0,closed,0.000007,7000000000000,7000000000000
0x24ee22e5a62F400a3E977422f820ab78493dA594,0xF9b57612C9143Bf05565f00167204CD7Bd4bd4Be,0xF9b57612C9143Bf05565f00167204CD7Bd4bd4Be,0,active,0.000007,7000000000000,7000000000000
0x360E82922fE2751D88165bc5502B3cc7A092FB7B,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0,active,0.000007,7000000000000,7000000000000
0x72F9a372aB65848bB0bd48C426a33b9Dce9f0581,0xE324883c92eBda782262c93934111189CE574382,0xE324883c92eBda782262c93934111189CE574382,0,closed,0.000007,7000000000000,7000000000000
0xa4E8120D88EdD63A13c66E79CE14Ac3610c3A8c9,0x6B1769815Ab6556959999272CDe36C6062F3A3d8,0x6B1769815Ab6556959999272CDe36C6062F3A3d8,0,active,0.000007,7000000000000,7000000000000
0xA616E434c2c272a3e85e63d8eF504778aa263D88,0xE961066D859D4922b51269801CD26A2351c4f1E3,0xE961066D859D4922b51269801CD26A2351c4f1E3,0,closed,0.000007,7000000000000,7000000000000
0xd378B9d96DF580d4668f1fd9655dDf34881418cb,0x4050A4929A2Bd53e3b15aC86b0E837fF171dca25,0x4050A4929A2Bd53e3b15aC86b0E837fF171dca25,0,closed,0.000007,7000000000000,7000000000000
0xD6e38a64C4FCfe11cc5f7eFD1541104049E42349,0x4a5Ec179879619A80A90e6cf250A347A545e7cBb,0x4a5Ec179879619A80A90e6cf250A347A545e7cBb,0,active,0.000007,7000000000000,7000000000000
0xF69D9fdb8f40AB7b242aFD5343967A12260D37dD,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0,active,0.000007,7000000000000,7000000000000
0xf79944F90933C71d2DfE0959352614993aAF24f1,0x558c93755d3229D7D6bA125466beAF9b28F2bec3,0x558c93755d3229D7D6bA125466beAF9b28F2bec3,0,closed,0.000007,7000000000000,7000000000000
0x297B69F53D7Da42fc7516D543F59a5e6a3Fe7c86,0x0b0F9f02d9aEF778433dea88C4BEC341D6C86834,0x0b0F9f02d9aEF778433dea88C4BEC341D6C86834,0,active,0.000006,6000000000000,6000000000000
0x3bd871B7854406462B4c9E9De85672B655145B8B,0xf7E77223FF774B5c2B1f837F3e7eb53DD26012D0,0xf7E77223FF774B5c2B1f837F3e7eb53DD26012D0,0,active,0.000006,6000000000000,6000000000000
0x97B99E8A827dE12b5dd355e2b8A7fF00A7599Faf,0x1f3D6B473Af08E4fC310c4806b35ff66Ee227CCA,0x1f3D6B473Af08E4fC310c4806b35ff66Ee227CCA,0,closed,0.000006,6000000000000,6000000000000
0x0293bC03b54Baf282ACf0b12C7021B46e5c65cE7,0xaCD67ff4e2912e11bc21b05778fCB82B0Eded8B6,0xaCD67ff4e2912e11bc21b05778fCB82B0Eded8B6,0,closed,0.000005,5000000000000,5000000000000
0x123AB533Ecb7651a00B80Ed0eA555464FfC36633,0xE094d7f6A94663b7CDaF900146beC863dE8Cc6BE,0xE094d7f6A94663b7CDaF900146beC863dE8Cc6BE,0,closed,0.000005,5000000000000,5000000000000
0x22060bc6215a98F94E01E6b656178Da7861244aa,0xAbAC2b5E858BB2fa694e763fb7bc61938C21cbb9,0xAbAC2b5E858BB2fa694e763fb7bc61938C21cbb9,0,active,0.000005,5000000000000,5000000000000
0x497512e0Ae1979485e2e2e64ed4D9c2D34Ce9AD1,0x8f0144801e30b185EF379040189047666B1731B2,0x8f0144801e30b185EF379040189047666B1731B2,0,active,0.000005,5000000000000,5000000000000
0x4C733a79741F7C3a8a873057858E959680094D60,0xaA8a9a7D6FF5745e1a0922486650C141042b00bF,0xaA8a9a7D6FF5745e1a0922486650C141042b00bF,0,closed,0.000005,5000000000000,5000000000000
0x52089225096D4BddC8b80839Bb5428D6f9572423,0x533c6eF3EB114BbDd9fbE39e5a7c8A52983b0787,0x533c6eF3EB114BbDd9fbE39e5a7c8A52983b0787,0,closed,0.000005,5000000000000,5000000000000
0x6c88e0774472866D718020961fff9D957D405f39,0xF783e7276Ad2645e3306210F5EcFa872F4f64C5C,0xF783e7276Ad2645e3306210F5EcFa872F4f64C5C,0,closed,0.000005,5000000000000,5000000000000
0xC9a7FFabD71D3f6623FeE73682F15e7de64Fe90b,0xCB4Cb1cDF58bfB1B09Ab59ee65423Bd4184314c4,0xCB4Cb1cDF58bfB1B09Ab59ee65423Bd4184314c4,0,active,0.000005,5000000000000,5000000000000
0xD9d78AA2D0A01A326bC911bCc29B98Fa739Ae1cc,0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,0,closed,0.000005,5000000000000,5000000000000
0x0DB6C88086187BD9cc7Ffa5f1AF92a5F282d841F,0xBbC949d6DA886fa2ddebf7FB2d21037A3ea76c5C,0xBbC949d6DA886fa2ddebf7FB2d21037A3ea76c5C,0,closed,0.000004,4000000000000,4000000000000
0x440e9C4A0860dc0dE3D7678b4e6dE1417a4e682b,0x6cD08F886094b820B7f47AC1b8BBb841E4431757,0x6cD08F886094b820B7f47AC1b8BBb841E4431757,0,active,0.000004,4000000000000,4000000000000
0x4cee6Cf243DDE5dB3d50A8e4e1e3D1D7e161aecA,0xED70a6daDA776E9bBD9452d5Fda1166F7b44283b,0xED70a6daDA776E9bBD9452d5Fda1166F7b44283b,0,active,0.000004,4000000000000,4000000000000
0x514184252F66BF3393EB5D2C3E043d094D3c582B,0x23588495F225C395a69A4AAE1DEd59571f6C1450,0x23588495F225C395a69A4AAE1DEd59571f6C1450,0,closed,0.000004,4000000000000,4000000000000
