proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x57e49969977CbcC8370B35Dd48840c20105a88b2,0x8E900Cf9BD655e34bb610f0Ef365D8d476fD7337,0x0000000000000000000000000000000000000000,0x8E900Cf9BD655e34bb610f0Ef365D8d476fD7337,0,closed,0x7773744554485745544800000000000007ffffffff0100000000000000000015,54029218865546753974108168440998270186388348188593731427500109064490817945621,18983334,0x2e909654cfd5b410bf3fff87ef5d5521e88e97d9a4983639537e235a30836d6e,19132947,0xffb35a01210971ffb4e145ee2fbd6d7ca70bb1f51a47b3487be71b960a859f54
0x0e110E165c4D55f8b2099d570460814FD33231aB,0x87f16c31e32Ae543278F5194cf94862F1Cb1EEe0,0x0000000000000000000000000000000000000000,0x87f16c31e32Ae543278F5194cf94862F1Cb1EEe0,0,closed,0x7773744554485745544800000000000008ffffffff0000000001000000000016,54029218865546753974108168440998270186389677416589515134447193538396900294678,18985885,0x2ee3a8232970b51c483beb9048e51f31ecb7929939185ec8eb0b317568923ee5,19026882,0x71a75c6d73fa80ab28d02104f50df5593de6fb84bdce8e45b7e3e01abd7e4747
0xff23fb812C30ADa786B067066ac486aF94DC3622,0x2eFf0710281C464c34602cb41053fE45407Dd618,0x0000000000000000000000000000000000000000,0x2eFf0710281C464c34602cb41053fE45407Dd618,0,closed,0x4d4b525553444300000000000000000001ffffffff0200000000000000000017,34961171114334795714313332194869409870745098272509497392147962162985178234903,19011990,0x9e252ba130f73da10a843d3f4c5b72bbafa83049045d0a709f463b61873c2ca7,21578928,0x385c3b7034131a455a79fc874effeb8027148557e89d5a944e3361432cf89e67
0xA65C31F1D6C57eAB810E65F00DB70A8E7DB2AdfB,0x5F55980eAf5131F9fd487E1177cACb18d7609A21,0x0000000000000000000000000000000000000000,0x5F55980eAf5131F9fd487E1177cACb18d7609A21,0,closed,0x5553444357455448000000000000000001ffffffff0000000000000000000018,38593711570212947132043687864786416957139448061109608463441359497252103520280,19033857,0x42adb7bb7652050ba6625222ce55b22ff5423c0bdb8259730d38e4fb05d84ac4,19913330,0xcbac4f3236813b19ad295d11bd2ea128bcd54fdbdb72710ed3db66ea7a7a3cfe
0x737D583E29B25Bbd6265e6EdDbce469eCfe6fE19,0xB504a8c762Fbe45dD90E258AfDFAd3498dfA0a5E,0x0000000000000000000000000000000000000000,0xB504a8c762Fbe45dD90E258AfDFAd3498dfA0a5E,0,closed,0x7773744554485745544800000000000008ffffffff0000000001000000000019,54029218865546753974108168440998270186389677416589515134447193538396900294681,19045241,0x246a1708d768aa3a91940e3e8f4c6afe3c52fe2e67c3a71bd54d00d68c6f53c4,19047857,0x4a7de4b98570c3ca955198af920f601e820086f8a8a11f07021dba3a04e7e441
0x4F1C2bD9dc29B87B56D0a9FBB39f14DC473C7c13,0xa4539d5D41812454E2286FDdc75ad51B92d6fA76,0xa4539d5D41812454E2286FDdc75ad51B92d6fA76,0xa4539d5D41812454E2286FDdc75ad51B92d6fA76,0,active,0x7773744554485745544800000000000007ffffffff010000000000000000001a,54029218865546753974108168440998270186388348188593731427500109064490817945626,19047748,0x68320f7aba5b18ed82dd04b8d35e7797c49ad570ca809c06ca45f7797022e12f,19047748,0x68320f7aba5b18ed82dd04b8d35e7797c49ad570ca809c06ca45f7797022e12f
0xb0e00b6320e8E852461DB9f2c455bf370b227056,0x32a59b87352e980dD6aB1bAF462696D28e63525D,0x0000000000000000000000000000000000000000,0x32a59b87352e980dD6aB1bAF462696D28e63525D,0,closed,0x7773744554485745544800000000000008ffffffff000000000100000000001b,54029218865546753974108168440998270186389677416589515134447193538396900294683,19058954,0xf6876cd307499ff0697b5c399b25a790042b65ed480cb674ecf3a1fe32db1017,19627907,0xf4e2d5b103d0cb60c46927d857459ce66679723f1306a06d12f95ef74b0bba7c
0x00c96432Da3fFa1a427c57c9861F919680253088,0x5cB2249040F518EBdA360f387afC824E3cd70d05,0x0000000000000000000000000000000000000000,0x5cB2249040F518EBdA360f387afC824E3cd70d05,0,closed,0x7773744554485553444300000000000007ffffffff000000000000000000001c,54029218865546750847718706455113061658157241608779391376975000035517771284508,19076185,0xf4b7b6ad68c617bf6cee2f12ccaab1b7410884b6b951411056947ffda9df39bd,23047491,0x924ba37d9ece7454f10d938678e40351b4ddc0c7609eb662d0b0723fc472d8c4
0xD164Fb638383dEa3e63779FdceFE097DCA5D67B7,0xBA67C843ad60b38eC3809571b7dFbE9F89348BFB,0x0000000000000000000000000000000000000000,0xBA67C843ad60b38eC3809571b7dFbE9F89348BFB,0,closed,0x7773744554485745544800000000000008ffffffff000000000100000000001d,54029218865546753974108168440998270186389677416589515134447193538396900294685,19079385,0x1d4e704fcb061686cae2363b66610fbffe0c0a8bddf9b76e3db7ddf296b0f10d,19435575,0xa58daa3e32f347aed78623ee5dc7477a2d5ab68cc1ab8a4c384098cc7d60fc47
0xc2ab950B79ABF418EAAEb016c255e91a26C3853f,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,active,0x4d4b525553444300000000000000000001ffffffff020000000000000000001e,34961171114334795714313332194869409870745098272509497392147962162985178234910,19092017,0xd8a6d6487ba0ba3157da6a5da3bf8c0f62f491576712d1d61f143b112660423b,19092017,0xd8a6d6487ba0ba3157da6a5da3bf8c0f62f491576712d1d61f143b112660423b
