proxy,owner,originalOwner,transfers,status,totalCOMP,totalWei,rewards-v3-optimism-0x7e7d4467-118406276-156654460.merkl.json
0x16268E4065b5c96103B1AD1fE6c91b8240D72a43,0x25B8b37A6d66aDEC7dc96b89Dfaa9e8669E59C5E,0x25B8b37A6d66aDEC7dc96b89Dfaa9e8669E59C5E,0,active,0.00012,120000000000000,120000000000000
0xc7f2Ef1605d71E5769731de9801Fa8b41c9a4534,0xD741c7E2fF95cf380DC3D2e411f8dCB145BB61B0,0xD741c7E2fF95cf380DC3D2e411f8dCB145BB61B0,0,closed,0.000119,119000000000000,119000000000000
0xaa1c0268de8417Ce0e0eF7683eE9B8e6e5FAD7Dc,0xB1b01306d55E33E3CCbB84537ee9E0D2aFfd3c45,0xB1b01306d55E33E3CCbB84537ee9E0D2aFfd3c45,0,closed,0.000116,116000000000000,116000000000000
0xF68bA99C114deA97F74F4a8bc536171376a4F72C,0x09f5A7550d8889602E18AcEC711bdD7466f4Fd88,0x09f5A7550d8889602E18AcEC711bdD7466f4Fd88,0,active,0.000115,115000000000000,115000000000000
0xe3e7B0ba2770e4963191094AEc0CA479848E3407,0x50BdeE072Ddd502870Ca45565C3A6478F799E2fD,0x50BdeE072Ddd502870Ca45565C3A6478F799E2fD,0,closed,0.000112,112000000000000,112000000000000
0xC9026533Ca7966C2fbb25A4a7A7AaB774707b1E0,0x6D695eF656EC909bf220D724b1d9f43A7Da012c3,0x6D695eF656EC909bf220D724b1d9f43A7Da012c3,0,closed,0.000111,111000000000000,111000000000000
0xeC1D05b2aB10EAd82fF9a5c6D1622808391ef576,0x8715dF83Cbeb900fb442d757B9787b3A093B1326,0x8715dF83Cbeb900fb442d757B9787b3A093B1326,0,active,0.000111,111000000000000,111000000000000
0x618D5F539A29Cd7159200A5480FF57Ac3Bf1dDbE,0x5f0617a0bea2A978E59247807045994c6Ce2f224,0x5f0617a0bea2A978E59247807045994c6Ce2f224,0,active,0.000107,107000000000000,107000000000000
0x2D318716e7E0fD8161c07eb518Ba25829DE23429,0x4c0B34d92714226EFceab2b13FDE27b0B6d2b6Cd,0x4c0B34d92714226EFceab2b13FDE27b0B6d2b6Cd,0,active,0.000106,106000000000000,106000000000000
0x4F73AB31E62acf44fD5d92886fefCe2A77Db4702,0x4820CD03Ce84FDF19145C21eB0213B55d7b78B6e,0x4820CD03Ce84FDF19145C21eB0213B55d7b78B6e,0,closed,0.000106,106000000000000,106000000000000
0xc968398EAdE9Af5D5DB9a2cfCf03bADf55e17c0d,0xb2630982A8A05aE9a0154bAD2F7549C84698870d,0xb2630982A8A05aE9a0154bAD2F7549C84698870d,0,active,0.000106,106000000000000,106000000000000
0xc233f6bdEF10EF4FFa58112398B07f980c3f8598,0xA3dA716EB16E9c1eC64Fcff7f42C806ceea69d90,0xA3dA716EB16E9c1eC64Fcff7f42C806ceea69d90,0,closed,0.000103,103000000000000,103000000000000
0x3097A0339582B66f8AF6629A12290c1E8CA9F7FE,0x0A8c33a7359EFF8d306c8079B4043Bbc1d887aE8,0x0A8c33a7359EFF8d306c8079B4043Bbc1d887aE8,0,closed,0.000102,102000000000000,102000000000000
0x468e2Bc18B61778111A5C96f7a61b3B96bB63769,0x58D7546bf5760af5146f6028689F5fF992DfbBbB,0x58D7546bf5760af5146f6028689F5fF992DfbBbB,0,closed,0.000101,101000000000000,101000000000000
0x0487e8d640584744264dd76B81390fFB358dd474,0xC95B387CFfe50232368189916917712cB28fF68e,0xC95B387CFfe50232368189916917712cB28fF68e,0,active,0.000093,93000000000000,93000000000000
0x31FCf80fee24d16Db13EcDB710C6863A330fBC47,0xDda42f2e502DC3330799353aab691d6579BCf54f,0xDda42f2e502DC3330799353aab691d6579BCf54f,0,active,0.000093,93000000000000,93000000000000
0xCAAecd01478d44dFE4fFDb5861F234CF523E76F4,0x688BA79f6BFC8dcE25e6Da2F2f1aCc76971A5FDA,0x688BA79f6BFC8dcE25e6Da2F2f1aCc76971A5FDA,0,active,0.000093,93000000000000,93000000000000
0x1Ac3aF08caF1C6942714965d9D5Fb2a7922CA775,0x9DE41A9d0a371fE2Abf9df92147c3F1D8B3BaaA7,0x9DE41A9d0a371fE2Abf9df92147c3F1D8B3BaaA7,0,active,0.000091,91000000000000,91000000000000
0x632b01733b999A2b2873ea806f73c5d8eC7C1F00,0xA999D0213a54f4682a7ae3733476b54624425159,0xA999D0213a54f4682a7ae3733476b54624425159,0,closed,0.000091,91000000000000,91000000000000
0x8FdaE6BaDA43d0cc61c18042f6b6414E682728CA,0x48f7D45FA696Dc89fF4f2233B25490455AE19DC2,0x48f7D45FA696Dc89fF4f2233B25490455AE19DC2,0,closed,0.00009,90000000000000,90000000000000
0xb749886d8A93A2Cd432007c957F3A391006Bb01d,0x7B61766716e466331a2d302c0C0382AF97F30F51,0x7B61766716e466331a2d302c0C0382AF97F30F51,0,closed,0.000089,89000000000000,89000000000000
0x43F5362B5E94B0aD4DB290806a4F10d96612FeEE,0x3F53F15CAf886d86289234394b339ce77816d5BF,0x3F53F15CAf886d86289234394b339ce77816d5BF,0,active,0.000088,88000000000000,88000000000000
0xCB7B58b33ef31c2312C0035AB81ca6108371d9b9,0x44D32f5a6dd7740f7D2D3708b60fe8aD41Dec5a2,0x44D32f5a6dd7740f7D2D3708b60fe8aD41Dec5a2,0,active,0.000088,88000000000000,88000000000000
0xe82be9E78f649868C122CdBC8554451DDcC3240E,0xd97d78Bb13469bAbfd37fc72C80eB2c5D218E93E,0xd97d78Bb13469bAbfd37fc72C80eB2c5D218E93E,0,active,0.000088,88000000000000,88000000000000
0xFe913f48304caFDeEEf9D6937D4c6D9714D97FE9,0xd9d00E72f3eA5ef2e9E0cD110479928d75d1BCC4,0xd9d00E72f3eA5ef2e9E0cD110479928d75d1BCC4,0,closed,0.000087,87000000000000,87000000000000
0x2240f2a6cFff4C91e58cF75403a69a971B877D13,0xe7D8Cc475460C9D5bAEA8288f5578dB2c54Da554,0xe7D8Cc475460C9D5bAEA8288f5578dB2c54Da554,0,active,0.000086,86000000000000,86000000000000
0x6DE145BF84A6aD8FA82b52b302Be517E19b54c19,0x28681f814a92E636Efd564fd953b269C7D46E669,0x28681f814a92E636Efd564fd953b269C7D46E669,0,closed,0.000086,86000000000000,86000000000000
0x6e3D65F07088314e2CA9dbF334b1D3009396Af00,0x05Fa8b6c04A86a333021C307D97FA4F10fF273D6,0x05Fa8b6c04A86a333021C307D97FA4F10fF273D6,0,closed,0.000081,81000000000000,81000000000000
0x9B8DC3e2268C21fF4E01b4B6C62c530A7cA1884b,0x368D68332de40890E6729cd9Ba394De9cBAE0a0b,0x368D68332de40890E6729cd9Ba394De9cBAE0a0b,0,closed,0.000081,81000000000000,81000000000000
0xd14cFBcf5F1B7ad3299f746236e9c3cf6e054fc6,0xe0BB2C51A9903736A91981292821D48e1535d223,0xe0BB2C51A9903736A91981292821D48e1535d223,0,closed,0.000081,81000000000000,81000000000000
0xFc250Ca9976D8de0A6B52c4Da5021dA706724F78,0xe0BB2C51A9903736A91981292821D48e1535d223,0xe0BB2C51A9903736A91981292821D48e1535d223,0,closed,0.000081,81000000000000,81000000000000
0x0AE7780D7e21A8c5AFD21D2B10777506223b2c31,0x8A4053652BC858e93CAb164ef3786eFf5eEE483C,0x8A4053652BC858e93CAb164ef3786eFf5eEE483C,0,active,0.000078,78000000000000,78000000000000
0x4Cb9B0fBC2d66233e866ef627344cAF2Dd460B3e,0x44D103aA1F24075105693349F69B6008dCfc639a,0x44D103aA1F24075105693349F69B6008dCfc639a,0,closed,0.000076,76000000000000,76000000000000
0x9ffd1b5A4832558fD0168b309e0c0C05bA16CAF6,0x397071Dc09397A1CE99A442aFFe7A536365F2265,0x397071Dc09397A1CE99A442aFFe7A536365F2265,0,closed,0.000072,72000000000000,72000000000000
0x2DCcBC84D9E60914409A3F1963Ba534F7F756524,0xF0827d1ADE99a9bcB71ED95aedc816BB91842F4e,0xF0827d1ADE99a9bcB71ED95aedc816BB91842F4e,0,active,0.00007,70000000000000,70000000000000
0x556c95189ba8b6fa0d43e0a1554434889b26ba06,0xb040b1E0202157B60212aFa858f431c7D6696B13,0xb040b1E0202157B60212aFa858f431c7D6696B13,0,active,0.00007,70000000000000,70000000000000
0x976f8c500D0875897A19dab025ff418ef83E7033,0x9D97b7fEE9308CaA5a892Fa916f79504929AA8bF,0x9D97b7fEE9308CaA5a892Fa916f79504929AA8bF,0,active,0.000069,69000000000000,69000000000000
0xD7e73e6a39F18B40C7872D28b80f208644DB096a,0x23Ff7b5EE3988ccB8047883278edb516dDAe177A,0x23Ff7b5EE3988ccB8047883278edb516dDAe177A,0,closed,0.000069,69000000000000,69000000000000
0x1F36E7E6Cd8Ac34fA00Ec13FBEE9eA0b9204710e,0xe0BB2C51A9903736A91981292821D48e1535d223,0xe0BB2C51A9903736A91981292821D48e1535d223,0,closed,0.000066,66000000000000,66000000000000
0xD3Df3e3015816649AcE867079A0fc968C3918267,0xe538eB2F128634a95a0cE48f9efB3b6B58D1b3Eb,0xe538eB2F128634a95a0cE48f9efB3b6B58D1b3Eb,0,closed,0.000066,66000000000000,66000000000000
0xa2E2EefEbb8de47A4F04251A22577ED34fAb1EF8,0xa1cee376f31Be07E2a23C9cE5Ec6aCF7c3C5de57,0xa1cee376f31Be07E2a23C9cE5Ec6aCF7c3C5de57,0,active,0.000065,65000000000000,65000000000000
0xc08420A0f2b3F735655F9dad88946Fc4097161c7,0xdBe3cC3Ba301Dfc270057fd2D99305C5d4311AcD,0xdBe3cC3Ba301Dfc270057fd2D99305C5d4311AcD,0,closed,0.000065,65000000000000,65000000000000
0x987DB5348237D4D0ed05d7230E736F7D718a6AEf,0x146EB542C97B8F8bC0BedaCEEd1A749d54E8f1ef,0x146EB542C97B8F8bC0BedaCEEd1A749d54E8f1ef,0,closed,0.000064,64000000000000,64000000000000
0x30f0668fb3b5D7EA034E647c8e19c487B06F6b7b,0x31Bbc2D5EB67BA9b94A7F0Ea2C462DD6EFb98Dd6,0x31Bbc2D5EB67BA9b94A7F0Ea2C462DD6EFb98Dd6,0,active,0.000062,62000000000000,62000000000000
0x1C16D54E5BefFe6DcC04915F525f3C05c661b7a3,0x006F5Fd0339ed11311500A31839559a063147472,0x006F5Fd0339ed11311500A31839559a063147472,0,closed,0.000061,61000000000000,61000000000000
0x369e6949f7cfe8384720924498FD84325c16B407,0xA651B9C25cE2359C159846740796c61c5aE0Edce,0xA651B9C25cE2359C159846740796c61c5aE0Edce,0,closed,0.000061,61000000000000,61000000000000
0x96f02974f97AEBCa1cf214493d0A3318822f76D0,0x34d51ACfedB3d50a55BaB9e99b1Bb0d88A669557,0x34d51ACfedB3d50a55BaB9e99b1Bb0d88A669557,0,active,0.000061,61000000000000,61000000000000
0x9F2F4E3F7DA278b436ab548Bb861e4e319e0D0E7,0xB964869B8E8d7525d96215ee4de5910d2B33BBF3,0xB964869B8E8d7525d96215ee4de5910d2B33BBF3,0,active,0.000061,61000000000000,61000000000000
0xe3b59f0c3E5674AA7eE335caaa61bEa798b652e5,0xAf1c383ce06debbf9f3C91349FD03CF651221121,0xAf1c383ce06debbf9f3C91349FD03CF651221121,0,active,0.000061,61000000000000,61000000000000
0xeC5EF926883a35116f4e1A4657bb24034065b7D8,0x20868554f60559D0A6F20c3A784A11B8837F3674,0x20868554f60559D0A6F20c3A784A11B8837F3674,0,closed,0.00006,60000000000000,60000000000000
0xf8ae011d071EA57ae7447d4693436134b18fA96e,0xc19B286f632658400A7D8e6793DC866FC1EdE2De,0xc19B286f632658400A7D8e6793DC866FC1EdE2De,0,active,0.00006,60000000000000,60000000000000
0xf04365A6Ba10AbF50F30e6c1A02879977284EF2D,0xab63616D7b67fd364D3AEA3d3bc6b5FFf203257B,0xab63616D7b67fd364D3AEA3d3bc6b5FFf203257B,0,active,0.000053,53000000000000,53000000000000
0xe2270db1939216e7d5023128480DF7d2B81e47B5,0xDc26DB549e195AAda8C967BaB517DDfd049D152C,0xDc26DB549e195AAda8C967BaB517DDfd049D152C,0,closed,0.000052,52000000000000,52000000000000
0xc5239273f7C4CaE3FFE339D71484c374d93d0809,0x9efFeB8905fd36954d035870c682b17DF14287F6,0x9efFeB8905fd36954d035870c682b17DF14287F6,0,active,0.000051,51000000000000,51000000000000
0x7F204711fADc835D0efa385ed091a85a97FDEfD0,0x8f41909E6Fa07dD88b165AbD7D2754aC00416D6d,0x8f41909E6Fa07dD88b165AbD7D2754aC00416D6d,0,active,0.00005,50000000000000,50000000000000
0xDEDa349880ff6208c6976Db7c352FD0272026C28,0xF135C61afC3c90de3AC8F173b128A2F657fB0Cf2,0xF135C61afC3c90de3AC8F173b128A2F657fB0Cf2,0,active,0.00005,50000000000000,50000000000000
0x239c2D17c6Fe3986301233235AB44C60F0CbC299,0x3b2C439A9997D0f06443f4BA44A3E4959C8854a8,0x3b2C439A9997D0f06443f4BA44A3E4959C8854a8,0,closed,0.000049,49000000000000,49000000000000
0x7014861744152324Bd5136886afeffDF90246882,0xd50cc23a9F159B480041c98eedB0c438EA73086b,0xd50cc23a9F159B480041c98eedB0c438EA73086b,0,closed,0.000049,49000000000000,49000000000000
0x78C7cdC3B15e2f42084D8c0fa495D650deD8645c,0x64fFe8e8CAd80C7403340144bE8259bcA8113079,0x64fFe8e8CAd80C7403340144bE8259bcA8113079,0,closed,0.000049,49000000000000,49000000000000
0xB5c6057aA7dF63BB08EB89a3b2cA01b5f6763e03,0x368556dA19D126219856Ae380eDb3281860789bd,0x368556dA19D126219856Ae380eDb3281860789bd,0,closed,0.000049,49000000000000,49000000000000
0xE28d12E0ee12081ff19585FbAAD27d9d137ad806,0x50c516Ad3B9720D2fCBDA68037050d6Ac55eAc40,0x50c516Ad3B9720D2fCBDA68037050d6Ac55eAc40,0,closed,0.000047,47000000000000,47000000000000
0x1b9D49fDB7cDc394031db51879E3ECf7A8Aff268,0xDE350F4F842B4c36ef6A1B7aa2f07f993a495064,0xDE350F4F842B4c36ef6A1B7aa2f07f993a495064,0,active,0.000046,46000000000000,46000000000000
0x49236Ab54a6b5B3ae2DAbb0F5b8582413625dD00,0x5E56921FeD31D3C9c3CA99C2539E6A72afdd8D98,0x5E56921FeD31D3C9c3CA99C2539E6A72afdd8D98,0,closed,0.000045,45000000000000,45000000000000
0xD0fC5D850948D47Bab940CaACB02a308676334c0,0xCbB222Fc1183804117579E24B45E8B7840cdaB9e,0xCbB222Fc1183804117579E24B45E8B7840cdaB9e,0,active,0.000044,44000000000000,44000000000000
0xBC55B5090b9F65cb6849A7198573DB4D65c03949,0xF89F98425F78eCe5E2D2cc719a4230a4dE068511,0xF89F98425F78eCe5E2D2cc719a4230a4dE068511,0,active,0.000043,43000000000000,43000000000000
0x2c1123e88768EB724d6E6b8ab02E136e4e2eCDDc,0x773aBbA61838D0e43aD90973697a39513790486f,0x773aBbA61838D0e43aD90973697a39513790486f,0,active,0.000042,42000000000000,42000000000000
0x28349B7DB2B82db8BeA063d3C8D2D531df94bAF2,0x53813DCD88d8baE3a8d691d8749639dBbb7581fC,0x53813DCD88d8baE3a8d691d8749639dBbb7581fC,0,active,0.000041,41000000000000,41000000000000
0x2FE806bDfAe26F6D37B12A8D029D58a14Ff31ecf,0x47b7109c7Ddf24C358F3eBb0E6aa05Cf0ea0414b,0x47b7109c7Ddf24C358F3eBb0E6aa05Cf0ea0414b,0,active,0.000041,41000000000000,41000000000000
0x50Bb79A6BEE35691DA1BC11f8fD7941bAd936DdC,0x0678d6ed1EE222FA9aa6cf4830De9171eAde9CD9,0x0678d6ed1EE222FA9aa6cf4830De9171eAde9CD9,0,closed,0.000041,41000000000000,41000000000000
0x257f69C19608fB12DB9665B16e529297fC50114d,0x6611C2Ee26FCcE4ee722455269a38b20D693026E,0x6611C2Ee26FCcE4ee722455269a38b20D693026E,0,closed,0.00004,40000000000000,40000000000000
0x3Ff959e538FeDcf10eCB4b9F3878404889A646e5,0xA476533A78F80B799BD8b61630AB208E33ca99DF,0xA476533A78F80B799BD8b61630AB208E33ca99DF,0,closed,0.00004,40000000000000,40000000000000
0x75955639949D13a86eca514EFf790e2BC338222e,0x38ca8396E04e23299635Ea06fbb657e2a4e693c4,0x38ca8396E04e23299635Ea06fbb657e2a4e693c4,0,active,0.00004,40000000000000,40000000000000
0x9fefC98D89E737e8954e9a0352d5999a51a9B382,0x7Bf43582130Cc3Da12E1B1b73A4Be45229920FEC,0x7Bf43582130Cc3Da12E1B1b73A4Be45229920FEC,0,closed,0.00004,40000000000000,40000000000000
0xc81d3FC5c7e6EF3De80d6e1B3575E684f6309CAF,0x5943e7C190b4bd5AE27D30b80dEf9d263391C610,0x5943e7C190b4bd5AE27D30b80dEf9d263391C610,0,closed,0.00004,40000000000000,40000000000000
0x5035DC34fdE369B4A191D074C369C5c075ae4161,0x20574C8E055B21f0Fd18B7d9bD49Ebb0c9734722,0x20574C8E055B21f0Fd18B7d9bD49Ebb0c9734722,0,closed,0.000039,39000000000000,39000000000000
0x6c8189d0BafdDC64AD5F788823C1aAe1cd87734e,0xFB100050d8bA946f20b029B2f038eF803b5A5B47,0xFB100050d8bA946f20b029B2f038eF803b5A5B47,0,active,0.000039,39000000000000,39000000000000
0xb818c1c6AE1b9306226bdeAa3C1291F7D341A3ef,0x897eCAd2c42Bea8960129AC8b6F2aBA380eA0812,0x897eCAd2c42Bea8960129AC8b6F2aBA380eA0812,0,active,0.000038,38000000000000,38000000000000
0x0061D16d10E074b9156392B5BE99D40bF4fBdB4f,0xC37Ebc621056e31bBd4CA93bbF44d42E48B921EC,0xC37Ebc621056e31bBd4CA93bbF44d42E48B921EC,0,active,0.000037,37000000000000,37000000000000
0x297bEa3C2D50a027658995D383f411e834D0356D,0xD21B6bF8Dbba265Ab9C72D8a3105211B4343b246,0xD21B6bF8Dbba265Ab9C72D8a3105211B4343b246,0,active,0.000037,37000000000000,37000000000000
0x7288199c678713C9582cd2D6405735804358FeAc,0x5615B91b204E2d5A342972b2AEaafb30Ad3D1184,0x5615B91b204E2d5A342972b2AEaafb30Ad3D1184,0,active,0.000037,37000000000000,37000000000000
0x422bCFc05fABA03e3010516D447ba7E9c32f831e,0x67491Aa0BaEfc36DaE58785fE141782a5D42154B,0x67491Aa0BaEfc36DaE58785fE141782a5D42154B,0,closed,0.000036,36000000000000,36000000000000
0xEC26E56546125F956eBF8c5508e1D7EBc44d50bA,0x673317d45f25b0831E7a68E3F7e4C0DD2C618890,0x673317d45f25b0831E7a68E3F7e4C0DD2C618890,0,closed,0.000036,36000000000000,36000000000000
0xfafE575EAD4ceD54A242675b0cDE0b3D5C8B2Bca,0x0F8988D60122895fe80eBfF999C686f9AF3a6817,0x0F8988D60122895fe80eBfF999C686f9AF3a6817,0,active,0.000036,36000000000000,36000000000000
0x2e457247A754C1790E24Be7104d35FD42F24be5F,0xaA23971132ac13721221991553b0cC93E07e4D32,0xaA23971132ac13721221991553b0cC93E07e4D32,0,active,0.000035,35000000000000,35000000000000
0x326E432EC6F947e47c5a103aa96630A0F7f1F642,0xD923dE646D3f0BB9Eb7f9169f259C79C3edE2188,0xD923dE646D3f0BB9Eb7f9169f259C79C3edE2188,0,active,0.000035,35000000000000,35000000000000
0x51e984050ce3889F5039Db595D43a232B86bA360,0xFe9f97b082E7657DAD5963efc2489842dA8A944D,0xFe9f97b082E7657DAD5963efc2489842dA8A944D,0,active,0.000035,35000000000000,35000000000000
0xE6aA03bB8A8221Db38d2b0811d170fCA47C6b839,0xcb62150CF23C094FB69DAf7F29d032b0e82c34db,0xcb62150CF23C094FB69DAf7F29d032b0e82c34db,0,active,0.000035,35000000000000,35000000000000
0xf21D93c186671d5f4125046dB65C8561722CdA7A,0x8A5b7226da2047cab7a9Ea7b9c53B8530199Cd53,0x8A5b7226da2047cab7a9Ea7b9c53B8530199Cd53,0,active,0.000035,35000000000000,35000000000000
0xCf3C878cE6a4511394F8c3F7DF3fe17621c61066,0x891d4C6b439a6b131E02cCcbc413854ab19eEEbC,0x891d4C6b439a6b131E02cCcbc413854ab19eEEbC,0,closed,0.000034,34000000000000,34000000000000
0x236496ec829b9BfeA0dFf0F2f4a64995B59EE9c9,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0,active,0.000033,33000000000000,33000000000000
0x83E8eCBCFFa54Be52133D710A4475C97E6F02D3a,0xDF7DC75e3349470062beEdAdf87fe07acdFa2fF2,0xDF7DC75e3349470062beEdAdf87fe07acdFa2fF2,0,active,0.000033,33000000000000,33000000000000
0x91f7769509bc092aDCE2Fa1Dd1b49388AC27d4dA,0xB98cBF09e757E440CA228795EE32e1C44D7BCfb5,0xB98cBF09e757E440CA228795EE32e1C44D7BCfb5,0,active,0.000033,33000000000000,33000000000000
0xB2c1d36c9731B6199AbB4fd0Bf3BABC1971439B9,0x81B3baD5DCA8f8Bf1867b819149aef75067bF6a6,0x81B3baD5DCA8f8Bf1867b819149aef75067bF6a6,0,active,0.000033,33000000000000,33000000000000
0x96A6762F97B09F15BA593f9b49E9f2EA732268c0,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0xC1b3334D515DC93C8aBc6DeABE7db21f05A1Fec0,0,active,0.000032,32000000000000,32000000000000
0xa7236C1b18D40954aF615480EBF4f245812Fc072,0xF7b6ee75a0A16e56d66541489C73E3096950C5D2,0xF7b6ee75a0A16e56d66541489C73E3096950C5D2,0,active,0.000032,32000000000000,32000000000000
0xaA5934B36532a01E545d61f7B7c2106a5DFD3B59,0x4A5259FA27942ADe620F312A3B5d4dC4311BDD09,0x4A5259FA27942ADe620F312A3B5d4dC4311BDD09,0,active,0.000032,32000000000000,32000000000000
0x130D7168f91a76506403dc6bE1C85732785B3794,0xe0057b6961D930A7fcf23D365B9D2CE1A291D707,0xe0057b6961D930A7fcf23D365B9D2CE1A291D707,0,active,0.000031,31000000000000,31000000000000
0x20769975fd6e946c511f34E7d39c3F501cC7c7B5,0xf5238CBB0BDDF0E0fF8f32Ed8841313A4Cd4A205,0xf5238CBB0BDDF0E0fF8f32Ed8841313A4Cd4A205,0,active,0.000031,31000000000000,31000000000000
0x22ae99a1456a47d6C5e29045d7706a623172c1DC,0x1155cC370ee5A0246Ad60d6a2DDA5350Ef38D775,0x1155cC370ee5A0246Ad60d6a2DDA5350Ef38D775,0,active,0.000031,31000000000000,31000000000000
0x26531e8E4D1A361f19e6630eFD46854978c34abE,0x0723791ef8b17c6823442F4Fc14b7135fD0Dd7A1,0x0723791ef8b17c6823442F4Fc14b7135fD0Dd7A1,0,active,0.000031,31000000000000,31000000000000
0x2822cE5c82e0A5CD101De82fbEbF8A21a2d77576,0xf114CEe3a3beB8700c78dD602137C1552B2EBE56,0xf114CEe3a3beB8700c78dD602137C1552B2EBE56,0,active,0.000031,31000000000000,31000000000000
0x2e14383eF32d825a0C85ed035A32E2b33Bda9D88,0x2d36B8bD4323861C455e776E1030A25D86741d0a,0x2d36B8bD4323861C455e776E1030A25D86741d0a,0,active,0.000031,31000000000000,31000000000000
0x32Fc4950F28359eC964900eF63b6F21dB0C54159,0x860078e42fCD17f7b3275D952626200597D73dF5,0x860078e42fCD17f7b3275D952626200597D73dF5,0,active,0.000031,31000000000000,31000000000000
0x333fB53AcFf9DF0222aE1A6d20F5f83E9456a740,0x9d9C1715c66cBeE0566F509B8DB7344095D93622,0x9d9C1715c66cBeE0566F509B8DB7344095D93622,0,active,0.000031,31000000000000,31000000000000
0x33F0EB5b210eCF9c7D032e6EbDaD3f087e2Af2BA,0x5C70ECed1e37DfBE493F97237e3481b804795647,0x5C70ECed1e37DfBE493F97237e3481b804795647,0,active,0.000031,31000000000000,31000000000000
0x34b88f8C043Cd8430BD9b736C175CAA892D846a6,0x2B60B5162deF476e15e3E7bd4cEb70Dd7fa46c06,0x2B60B5162deF476e15e3E7bd4cEb70Dd7fa46c06,0,active,0.000031,31000000000000,31000000000000
0x39e0C1e342a881267D39DD6596DE125E0026e1f6,0xDFDF3Ae9831243dC089EdEa082162fAc53946370,0xDFDF3Ae9831243dC089EdEa082162fAc53946370,0,active,0.000031,31000000000000,31000000000000
0x3d03d19143C458a4EFc8BE853779a19D58A2f18c,0x3430e9De563091FAaFc8c304E00fbf0c04497230,0x3430e9De563091FAaFc8c304E00fbf0c04497230,0,active,0.000031,31000000000000,31000000000000
0x3d2F540B4683Ed7aE76faAf81B77abbdDfb89241,0xEF83a287DED45962997584174DdB2c68dC215E3B,0xEF83a287DED45962997584174DdB2c68dC215E3B,0,active,0.000031,31000000000000,31000000000000
0x3Ecd7d885Ba6B445F34Aa3C2A8Ca9b4Dc4916074,0xC4097eDbe2dE310d042a1A6Ac23d1388ee7fd373,0xC4097eDbe2dE310d042a1A6Ac23d1388ee7fd373,0,active,0.000031,31000000000000,31000000000000
0x48A1AD7b7d88fd65FA68d750adA4AF9BdD24976C,0x86f4307c8c7A5E1000B876Ab16ccE6eBAe8a3309,0x86f4307c8c7A5E1000B876Ab16ccE6eBAe8a3309,0,active,0.000031,31000000000000,31000000000000
0x49e79751148Fb7BD43710f90F5219DE132dED93C,0xd365BfC9a5991727790685074624C23C8FAd455c,0xd365BfC9a5991727790685074624C23C8FAd455c,0,active,0.000031,31000000000000,31000000000000
0x4D4A21744b6c79DE5cA352C58eef8aFD3bC3AA44,0x9F86dDE96577E4da0FFEab15382F90C8e675770F,0x9F86dDE96577E4da0FFEab15382F90C8e675770F,0,active,0.000031,31000000000000,31000000000000
0x4eF8e28AE7E56EaEf9F5e0Ff932fA63D782adCEa,0x2D2e82e1c36d163937aE296BbD8E787969bc76aB,0x2D2e82e1c36d163937aE296BbD8E787969bc76aB,0,active,0.000031,31000000000000,31000000000000
0x4F48Fb9144f5c87747BC5aeDBFd3B172a0E0Fc56,0xd06489918Bf5D35f453dA439bCd9A3105A7eDDA4,0xd06489918Bf5D35f453dA439bCd9A3105A7eDDA4,0,active,0.000031,31000000000000,31000000000000
0x5fb7cBc72721208e34b375f47988c670F8A2A1a9,0xa8dFd09f031A81Fa7fa7e00A25f746a9371EA2c5,0xa8dFd09f031A81Fa7fa7e00A25f746a9371EA2c5,0,active,0.000031,31000000000000,31000000000000
0x6C88E3fCA1Ad0607a79c53B4F888Ba6076147E94,0xAa5D0623014CcF4bFA952E671B953F12983F4b4F,0xAa5D0623014CcF4bFA952E671B953F12983F4b4F,0,active,0.000031,31000000000000,31000000000000
0x708FAD9Cb5c3eEb62FA07D8b8cC47DEfc41CB62F,0xfDFE62AB38122Be697c455f9D1926D4a56E902FB,0xfDFE62AB38122Be697c455f9D1926D4a56E902FB,0,closed,0.000031,31000000000000,31000000000000
0x79f1e02979026656ADBfe8BbB7AA67937EF833DB,0x38de8413dC40376d86C455bfE466CEC84AcD9aF8,0x38de8413dC40376d86C455bfE466CEC84AcD9aF8,0,active,0.000031,31000000000000,31000000000000
0x7Bc76ABc1854D9D5558a9b10a15F5D35d2A86F88,0xA98D99954Feb7Bc7c9406F017fa1F611ddF2A100,0xA98D99954Feb7Bc7c9406F017fa1F611ddF2A100,0,active,0.000031,31000000000000,31000000000000
0x7cF8420c2162978dD81A7cd6E476C1EC21BbC011,0x6fd76a04b40073B18D46cEB8a23da1359931AfD0,0x6fd76a04b40073B18D46cEB8a23da1359931AfD0,0,active,0.000031,31000000000000,31000000000000
0x7f79CE7104D4B43a9a0FdD200a39B77Fb7De0908,0xa2b1bcCbB9189Bde3BD71b4663592FAB2aC40bad,0xa2b1bcCbB9189Bde3BD71b4663592FAB2aC40bad,0,active,0.000031,31000000000000,31000000000000
0x8927B62EbE2Bd547f590b7610e9aF85de40bB603,0x43838C1c33aaf389223E09B92E9D8917e8566E17,0x43838C1c33aaf389223E09B92E9D8917e8566E17,0,active,0.000031,31000000000000,31000000000000
