proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x19311C7305951d656444Dd87f57248EA36d27022,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x636245544857455448000000000000000dffffffff0000000000000000000015,44952601514843488834838218943639766399471042573673918657871413742715002683413,7034177,0x427c78c20e73cdd406374acfdac4f759708ea1f1807109c9459ca0cb4b04f0d6,7250642,0xe96fef4c47cf7587aeeb995239ff56f6900949d1499f9b213e83f690f3fe7569
0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x777374455448574554480000000000000dffffffff0000000000000000000016,54029218865546753974108168440998270186396323556568439713811712292223325306902,7034227,0xcb9dcd798833482ec3c91097ba6a63aefc2e59300b16dbd11e668117156d970b,16364104,0x45f55bacef333201b1e1856b9f65b9977935707658c67edee1dae8a2f4ba98f5
0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x724554485745544800000000000000000dffffffff0100000000000000000017,51686158882962056999029720274720315026942447058836641981410871754088586936343,7034452,0x9d4958071fe65ddb2df4953ce7556139cb9b83967f79294d2819bdeba04df3dd,16364115,0x13867080a78bde91e23cd59927a44fb05403562faaa9d1167786df249cddde0e
0x12D9D3fA6eDC082f3De5c1eAEd8C0eF0e8a56DB4,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x5553444355534462430000000000000005ffffffff0000000000000000000018,38593711570008056268495969908555647338413570393125215419914223402866677121048,7034519,0xbdda90b4797dcabab846865fcd709a6b3dcc45152b9d18ab758f084d1f4beb5a,7286866,0x28d524eceff8eef83c61ae7b2338b22483e7897ab98097ee87ecb02d2d81dd15
0x9Bb4FBF036e2A81786a22a95a23F77F5A81119f9,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0x0000000000000000000000000000000000000000,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0,closed,0x5553444355534462430000000000000005ffffffff0000000000000000000019,38593711570008056268495969908555647338413570393125215419914223402866677121049,7082169,0xb098203f0f6c9a3624fee404c2ffe39c79a66c0a8582ac37289d34d7240d1386,7297515,0xcd0cc300f7fabd7eb92b0ff2a31cacccc18f8919873bba323bc367414fff4468
0x8C9f4392CcDd862a6eb7B6B6a5860e93cF4160D2,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x555344624355534443000000000000000dffffffff000000000000000000001a,38593712403871628368168046608945378236675668414564396846352376968886408445978,7197727,0x9cb6e682ad6c22a9fd16ef4f242288d9fee12639ce06e7170b2b310f87bface1,7231185,0x8123a16acbdc8c1b1c8bc6c49eb4477af3aa1fdd9c8348299288dd39390f4705
0xB725F075e2712dCF27A8CD06495e66584fadC213,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x636245544855534443000000000000000dffffffff000000000000000000001b,44952601514842688479135950557026383172307758141203175208453323670683782217755,7197901,0x891a26d3d862d6cfa46b8e5e817640059bec5bddc7e6722058e0d994cd4e02a7,7274118,0x7f8f37e6d9c217dbd2441d9bcf999949ccc8b493cc85913c39c0398bcb0508c6
0x3c02A45e4635294d673A270090038dD9E3Ba99Ba,0x67037dA0Acc7CfEa5994eb21F922E19bF18110B8,0x0000000000000000000000000000000000000000,0x67037dA0Acc7CfEa5994eb21F922E19bF18110B8,0,closed,0x5553444357455448000000000000000005ffffffff000000000000000000001c,38593711570212947132043687864786416957144764973092748126932974725493224898588,7266328,0x48f4fc9d59433635da7c7498aa6411359e36cac076df393f5429fe90131ec4e6,7288665,0xdcb81aab26cf626e508b2ec822ae0eae91e37ecb04597b889bfbf33d9b7ccfc4
0xe6Ab0B210a8E509e23B4A45B8826Fc7121e68F1d,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x555344624355534443000000000000000dffffffff000000000000000000001d,38593712403871628368168046608945378236675668414564396846352376968886408445981,7287766,0x4ff71ee5ad22c053e9385c05c8921702be865e0575a99bd213f8cd30a25de296,7445127,0xcfdf664b14545a3ddce9dd2d3ff7065029e13a33949578b366309eb3d9bebe91
0x7E65DC4f4e91EDACA3eE00b012B47f36f93EA5C2,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5553446243444149000000000000000005ffffffff000000000000000000001e,38593712403864606078657308278566430825340302812958296127958804591053249708062,7287780,0x76d8a4bef24f92bb16882c71b49635d9d14d1dba5adc438e523320143d235b8f,7748301,0x6599ce2eb72733a10ca9f5e7bdf0abe62b657f3f38c665c9b70b5cd2013c7960
