proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x648d3e0195db04859eaAC7E28a9D9e17768a6Da4,0xE462B61Dcb12f014Aaa987aBED3C5c6cb8e963da,0x0000000000000000000000000000000000000000,0xE462B61Dcb12f014Aaa987aBED3C5c6cb8e963da,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000015,39473711971008973453169260976559156091726112915172620492442605951409020993557,137454060,0x30b4146084afcecf9b8c90307de70a407c29ef5ddbb5e635b3cdde656c2821f3,141107671,0x9b1d14008682200bb86b0acd75b8b4c34bd35d3d84f20afcc23f2f01cc6a2abc
0x7CAfcBd49a56E58ef162F530652975B81b6dd260,0xF1443B349Af8d40E5C60439adF2D4BD2A2e8Fa27,0x0000000000000000000000000000000000000000,0xF1443B349Af8d40E5C60439adF2D4BD2A2e8Fa27,0,closed,0x5745544855534454000000000000000001ffffffff0000000000000000000016,39473711971008973559879990478132729076934533109702949566182648507297607712790,137454627,0xbc04f36c89bf1a7a6e18d265238f0daad50c6261984a5fc8e2853c762a4e00e4,137456875,0xd0c7143da91e2818491202a69642efa90093f93ce53fb913f964dc6c078f5bd4
0xB4d71f32D37Ad5b9c361f59207ad0D6aE70ceB0a,0xE462B61Dcb12f014Aaa987aBED3C5c6cb8e963da,0x0000000000000000000000000000000000000000,0xE462B61Dcb12f014Aaa987aBED3C5c6cb8e963da,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000017,39473711971008973453169260976559156091726112915172620492442605951409020993559,137454670,0xab82f6c0eb6f17c39099aa5463fb2c5e41e572235aa524956e37e59c43c935ff,137461269,0x6ff7be3df75a5ccc5cc81155e9c600357bb61d5aced038392b343244de37ff6a
0x25a8b26D797e0376AD3733937C4Aae9aEc983b0B,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5745544855534454000000000000000001ffffffff0000000000000000000018,39473711971008973559879990478132729076934533109702949566182648507297607712792,137456908,0x9f2291e22e6101a3f74af2832962b223fc1a9092fc25bef6d56929de47c41e1e,137457421,0x22350c5952bd6e58c1edfaa754f86cb29a7055c73e0de965b63f33e33aa86ea5
0xa97Ee9C2AdDB972773B9B6A4261DDd2CF69e4E72,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x7773744554485553445400000000000001ffffffff0000000000000000000019,54029218865546750847720334731625231665061271984521029085245172103473409294361,137457596,0x08b8447219c7ef35d79ee14ca1879e4a0d5b9db03ff43b57efe1ea05f546a4cd,143498350,0x4834d1389bfb6c4878329b83ba9b6a7c2a5343ea0c5979da5d9ceeb8ab0a82e2
0xC331dA48322DC78fe4Ce7752CFf61cD2130778d5,0xC63c28Fcc3462d042A262928649416FB0B4bf743,0x0000000000000000000000000000000000000000,0xC63c28Fcc3462d042A262928649416FB0B4bf743,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000001a,39473711971008973453169260976559156091726112915172620492442605951409020993562,137459720,0xfd35ade4ac062098662e7befef12131605f5ac91d6b259134188a2f7e87bc4fa,223116133,0x952d9bc67e5236a17bd27ca9a7e11bd1b6cf890d502fe75946b36e53fa2265f0
0x3B7085aa475BA33265C103Daf8cF59f84478ccCA,0xF1443B349Af8d40E5C60439adF2D4BD2A2e8Fa27,0x0000000000000000000000000000000000000000,0xF1443B349Af8d40E5C60439adF2D4BD2A2e8Fa27,0,closed,0x5745544844414900000000000000000001ffffffff000000000000000000001b,39473711969211267338420248399548618792594777839378344291395074085574529777691,137460823,0x67f7cae82beb202950e686098f2a19c44b9e9cc5d2b604449c22794740a4d377,137481956,0x87485bb3ea517fe39ac1199324ef127d11fe513e4e9e5ed84cf8bd8af94da165
0x8002B236CDbD89471778B18CAF2e41221Bdf4800,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,active,0x5745544857425443000000000000000001ffffffff000000000000000000001c,39473711971212630353146468368120242199461062498765874411062661984183776182300,137461004,0x11c75e3c5d8a98b871e305c868ed0f9b79826f252fb6c6051fece891cbf81ef5,137461004,0x11c75e3c5d8a98b871e305c868ed0f9b79826f252fb6c6051fece891cbf81ef5
0x4ed0BA7Cb74728d2178b281364922a867Aa4c7eE,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x5553444357425443000000000000000001ffffffff000000000000000000001d,38593711570211712972240188283321396911073582932192539331030357090034419499037,137461350,0xf3543e6a82e317c6fb8295741f28ff0620415210aa61b3f21a17f23dcd43afc2,137461641,0xee05d000e02d717413dd8ccd3ebda609c8e21ed15193eb31ffff6d9fc619512d
0x3775b8E81277bD1b316e858b49de63D21B19FB7E,0xC63c28Fcc3462d042A262928649416FB0B4bf743,0x0000000000000000000000000000000000000000,0xC63c28Fcc3462d042A262928649416FB0B4bf743,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000001e,39473711971008973453169260976559156091726112915172620492442605951409020993566,137461487,0x9a1ccee9e955498ba9ac8b46e1c80f936c409a2215619add57944ea5287f2db2,147428050,0xbe9887bbade1f16fd84f83174eebc060b541703e73027067427b622fbc85c1d6
0x072Ea579822057240Dbae7eC71701d632d9B61d8,0xa5341a1f9C0aa8Aca9F94e1905459E6a965AfB4d,0x0000000000000000000000000000000000000000,0xa5341a1f9C0aa8Aca9F94e1905459E6a965AfB4d,0,closed,0x5553444357455448000000000000000001ffffffff000000000000000000001f,38593711570212947132043687864786416957139448061109608463441359497252103520287,137481190,0x0b12d03a09abf32d2ad209655ed9e5060356b440cf7783cad8e0b86ce97a7de8,140301153,0x166d33688d41d8752577c3387658f5d22c34b7225bab3ddde0d39142a45c472a
0xb407313439290FfF9ea89EB922Ca5afC435d31d1,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x5745544844414900000000000000000001ffffffff0000000000000000000020,39473711969211267338420248399548618792594777839378344291395074085574529777696,137483360,0xa6a02712c70849b0dfe75b965f0f5f6d71c93900a109b4dbd6c01edebe2ce9ad,139933679,0x3f40581446e10ac63926531ad50b16db30f8dbd72a1726f8036857bdd57628ca
0xec73ba9782E07bA9E3cDF7f4a0ECcC76D2894821,0x7b6912eBA11626C97638D72a54009FC9f28D43e0,0x0000000000000000000000000000000000000000,0x7b6912eBA11626C97638D72a54009FC9f28D43e0,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000021,39473711971008973453169260976559156091726112915172620492442605951409020993569,137525420,0x1c43f9864e421643f305c37a383767cb97d2af76be0666ea596f6ec07b912f7c,143292951,0x3fb6977eac6a434d3f25456a6e8ff747c742866f31be396654c27970834f52f5
0xfB2cf7bd50e9CfA27aa63a555b970B56Ac00F230,0x1337731Dc6Be067a823eFC450b0fe659356068fA,0x0000000000000000000000000000000000000000,0x1337731Dc6Be067a823eFC450b0fe659356068fA,0,closed,0x5745544855534454000000000000000001ffffffff0000000000000000000022,39473711971008973559879990478132729076934533109702949566182648507297607712802,137625351,0xe1c1708d47a9676cf006cd3447959aadb23543119ffefb247b323a238256c3bc,137630371,0x411477b90e1758c23b0558be101d5240dc211c836c57ac4ffa248b024c864cdd
0xAFe2C5251Ae2844b32A5233157e69C09b20E90e4,0xD82a92991dF76F59fd0C3c1De786f03d8a01e7Fc,0xD82a92991dF76F59fd0C3c1De786f03d8a01e7Fc,0xD82a92991dF76F59fd0C3c1De786f03d8a01e7Fc,0,active,0x7773744554485745544800000000000001ffffffff0100000000000000000023,54029218865546753974108168440998270186380372820619021932262686222129135878179,137661015,0xa407f774934d817d7e25ea53ef8329afd5357e3b475d6a76183813524ae53185,137661015,0xa407f774934d817d7e25ea53ef8329afd5357e3b475d6a76183813524ae53185
0x6a32364EEE808c3f20C290Eed4CdA3d862528B77,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000024,39473711971008973453169260976559156091726112915172620492442605951409020993572,137714226,0xd6a5e7b2362ebab9772e180d187389202f59434a54ef5ce2bf15bdf8669d921a,143498431,0xb32d1e047cee8720e0f3a67f53c7d0b63a767bdcc1ffc015bd8927742574804d
0x0EE15240cE69Af7432C98151414fAE2237dFac5C,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x4441495745544800000000000000000001ffffffff0000000000000000000025,30872624943172604564444479960030711304899794877801264235674890359282130223141,137717570,0x22db714da3ebfecbb6ec8bfb2e2e3f0eb39942eb86319ba4a69bcccaf8ec0ae2,139079005,0xd454f8c9b72863d8f49d5f79f458df7ba23372afcc1a89b3c329692a37efcc67
0x0c55D04c1c997D44a4D4f66C0C9390f9f54b10a2,0xd455712e43582134F101a0C686d26548B5438A3b,0x0000000000000000000000000000000000000000,0xd455712e43582134F101a0C686d26548B5438A3b,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000026,39473711971008973453169260976559156091726112915172620492442605951409020993574,137727042,0xa3d3cd84b6db281605750a5ee5a733f051239156aeb22c01058a4a528be2e68c,137727965,0xc0d1b4d3b7949810e1d8a69a797777fc4e5f7408957f48bd9d3f4700178119fd
0xcD7E0eC4AbD0d108c1E08dAe16143f9E142b52ec,0xC22D10c8B659e32D86627711FAf7D83bab95B01d,0x0000000000000000000000000000000000000000,0xC22D10c8B659e32D86627711FAf7D83bab95B01d,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000027,39473711971008973453169260976559156091726112915172620492442605951409020993575,137737619,0x1bbcaed492fac6190e016403b5c973da35911e081159df1fa028a07997ecac1c,137847082,0xb2051b6d5c0b7e84f4e11f659ad45bf440d9cba3505caad04651ab23fd200245
